File,Year,IWC,Resolution or Document  No,Subject,Country,Vote,Notes,Matrix Decision ID
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",France,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Germany,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Grenada,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",India,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Ireland,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Japan,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Kenya,0,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada","Korea, Republic of",1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Mexico,2,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Monaco,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Netherlands,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",New Zealand,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Norway,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Oman,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Peru,0,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Russian Federation,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",St. Kitts and Nevis,0,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",St. Lucia,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",St. Vincent & G.,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Senegal,0,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Seychelles,0,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Solomon Islands,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",South Africa,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Spain,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Sweden,3,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Switzerland,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",UK,1,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",USA,2,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/25 (amended),"Resolution on small cetaceans by St. Vincent, St. Lucia, Dominica and Grenada",Venezuela,0,,37
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Antigua & Barbuda,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Argentina,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Australia,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Austria,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Brazil,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Chile,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,"China, People's Rep.",3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Costa Rica,0,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Denmark,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Dominica,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Finland,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,France,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Germany,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Grenada,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,India,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Ireland,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Japan,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Kenya,0,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,"Korea, Republic of",1,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Mexico,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Monaco,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Netherlands,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,New Zealand,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Norway,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Oman,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Peru,0,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Russian Federation,1,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,St. Kitts and Nevis,0,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,St. Lucia,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,St. Vincent & G.,5,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Senegal,0,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Seychelles,0,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Solomon Islands,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,South Africa,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Spain,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Sweden,3,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Switzerland,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,UK,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,USA,2,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35,Draft resolution on Northeastern Atlantic minke whales - Separate vote by RF on first indent of final paragraph,Venezuela,0,,38
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Antigua & Barbuda,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Argentina,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Australia,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Austria,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Brazil,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Chile,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,"China, People's Rep.",3,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Costa Rica,0,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Denmark,2,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Dominica,2,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Finland,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,France,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Germany,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Grenada,3,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,India,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Ireland,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Japan,2,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Kenya,0,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,"Korea, Republic of",2,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Mexico,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Monaco,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Netherlands,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,New Zealand,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Norway,2,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Oman,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Peru,0,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Russian Federation,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,St. Kitts and Nevis,0,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,St. Lucia,3,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,St. Vincent & G.,3,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Senegal,0,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Seychelles,0,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Solomon Islands,2,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,South Africa,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Spain,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Sweden,3,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Switzerland,3,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,UK,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,USA,1,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/35 (amended),Draft Resolution on Northeastern Atlantic minke whales,Venezuela,0,,39
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Antigua & Barbuda,1,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Argentina,5,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Australia,1,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Austria,1,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Brazil,1,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Chile,1,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,"China, People's Rep.",3,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Costa Rica,0,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Denmark,1,,40
RS10047_1995 Voting Record IWC47.pdf,1995,47,IWC/47/34,Resolution on improving mechanisms to prevent illegal trade in whale meat,Dominica,2,,40
